brand,model,fuel type,transmission,price,month,units_sold,year
Maruti Suzuki,Grand Vitara,"CNG, Petrol","Manual, Automatic",1140405.93,"Dec, 2024",205,2018
Hyundai,Alcazar 2021-2023,"Diesel, Petrol","Manual, Automatic",1673599.942,"Jun, 2024",796,2019
Mercedes,GLA,,,2456027.989,Jun-24,403,2021
Tata,Nexon,,,3442097.536,Jan-18,457,2022
Mercedes,GLA,,,1487057.538,Jun-24,420,2022
Hyundai,i20,,,2891209.67,Jan-20,587,2020
Kia,Carens,,,2446622.837,Sep-21,827,2018
Honda,Accord,,,2317916.481,Nov-25,745,2019
Hyundai,i20,,,464036.8884,Jun-21,295,2024
Mahindra,Thar,,,1809079.614,Jul-23,246,2025
Toyota,Corolla,,,1025975,Mar-23,315,2019
Maruti Suzuki,XL6,"CNG, Petrol","Manual, Automatic",1149781.324,"Aug, 2024",513,2022
Mahindra,XUV500,,,3663015.171,Feb-18,656,2023
Ford,EcoSport,,,1551875.095,Sep-19,725,2019
Tata,Nexon,,,882945.2162,May-22,322,2018
Tata,Altroz,Petrol + 2,"Manual, Automatic",635647.9564,"Aug, 2024",365,2019
Toyota,Corolla,,,3430823.317,Nov-24,374,2023
Mahindra,XUV 3XO,"Diesel, Petrol","Manual, Automatic",741976.8755,"Aug, 2024",128,2019
Maruti Suzuki,Dzire 2018-2023,"CNG, Petrol","Manual, Automatic",681867.2806,"Sep, 2024",164,2019
Mahindra,Scorpio,,,1632973.947,Apr-18,671,2018
Honda,Accord,,,1986349.952,May-23,405,2024
BMW,X1,,,678466.6713,Oct-22,967,2022
Kia,Sonet,,,2095703.383,Apr-20,304,2020
Toyota,Camry,,,557741.1217,Nov-25,118,2025
Ford,EcoSport,,,1160215.295,May-21,835,2021
Maruti Suzuki,Ciaz,Petrol,"Manual, Automatic",942195.7568,"Oct, 2024",951,2023
Mercedes,E-Class,,,3254209.519,Jun-25,580,2019
Toyota,Corolla,,,3294210.301,Jul-23,659,2022
Maruti Suzuki,Swift 2021 - 2023,"CNG, Petrol","Manual, Automatic",570992.2888,"Mar, 2024",428,2022
Toyota,Corolla,,,2451689.74,Apr-20,455,2022
Kia,Sonet,,,3976661.119,Aug-21,970,2019
Hyundai,IONIQ 5,Unknown,Unknown,4584186.465,"Sep, 2024",616,2024
Honda,CR-V,,,791016.0577,Dec-25,739,2025
Honda,Civic,,,1417022.372,May-19,472,2024
Mahindra,Scorpio,,,2584563.44,Aug-21,392,2025
Ford,EcoSport,,,1965606.89,Mar-22,480,2025
Toyota,Fortuner,,,3617675.085,Oct-24,893,2020
Hyundai,Creta,,,3493411.876,Oct-19,770,2021
Maruti,Brezza,,,1869273.239,Jul-25,635,2025
Toyota,Corolla,,,3153503.381,Mar-19,788,2022
Ford,Endeavour,,,1850248.634,May-21,738,2018
Tata,Safari,Diesel,"Manual, Automatic",1496238.198,"Dec, 2024",863,2018
Tata,Altroz,,,2779539.515,Jan-18,707,2025
Toyota,Glanza,"CNG, Petrol","Manual, Automatic",708341.8499,"Dec, 2024",532,2020
Toyota,Camry,,,1532893.664,Jan-18,645,2022
Honda,CR-V,,,513886.3085,Nov-23,345,2021
Toyota,Camry,,,983184.3241,Aug-25,52,2024
Maruti Suzuki,Wagon R,"CNG, Petrol","Manual, Automatic",537383.0505,"Sep, 2024",507,2018
Tata,Altroz,,,3925024.093,Feb-23,219,2019
Hyundai,Creta,"Diesel, Petrol","Manual, Automatic",1100254.537,"Oct, 2024",901,2025
Ford,Figo,,,3470697.649,Jul-19,551,2021
Mahindra,Thar,,,1442778.685,Sep-22,165,2025
Maruti,Baleno,,,3680750.839,Jun-25,615,2025
Hyundai,i20,,,1069083.173,Nov-25,791,2024
Ford,EcoSport,,,3945148.184,Oct-19,639,2018
Nissan,Magnite 2020-2023,Petrol,"Manual, Automatic",594487.2987,"Jul, 2024",265,2025
Hyundai,i20,,,2433882.158,Jul-23,898,2019
Maruti,Swift,,,1580854.089,Aug-24,139,2022
Hyundai,i10,,,1868526.457,Jul-18,115,2025
Ford,EcoSport,,,3061433.206,Dec-22,734,2025
Toyota,Camry,,,3102113.913,Jun-20,702,2024
Kia,Seltos,"Diesel, Petrol","Manual, Automatic",1114468.403,"Dec, 2024",290,2018
Maruti,Baleno,,,3587384.077,Jul-18,461,2020
Maruti,Brezza,,,1884789.986,Jul-25,571,2020
Honda,CR-V,,,3326102.658,Jul-20,341,2025
Mercedes,E-Class,,,798540.2455,Jun-19,584,2025
Honda,CR-V,,,3198392.538,Sep-23,781,2019
Honda,Civic,,,649677.9388,Oct-19,564,2018
BMW,X5,,,3540427.549,Jun-22,147,2021
Ford,Figo,,,1761294.799,Sep-21,754,2019
Toyota,Camry,,,3765422.263,Oct-24,970,2019
Renault,KWID,Petrol,"Manual, Automatic",466906.0402,"Nov, 2024",766,2025
Kia,Carens,,,1373007.807,Dec-24,404,2021
Mahindra,Scorpio,,,3216923.738,Nov-22,375,2023
Ford,Endeavour,,,2340042.812,Sep-20,763,2025
Ford,EcoSport,,,2443270.306,Aug-21,887,2020
Renault,Kiger,Petrol,"Manual, Automatic",599412.9276,"Dec, 2024",258,2019
Mercedes,GLA,,,894882.5019,Apr-19,816,2020
Toyota,Camry,,,2578161.693,Nov-19,471,2024
Mahindra,Scorpio-N,"Diesel, Petrol","Manual, Automatic",1413863.027,"Sep, 2024",736,2024
BMW,X1,,,2157300.6,Dec-19,356,2019
Maruti,Brezza,,,2139258.935,Apr-24,458,2024
Honda,Civic,,,3422564.299,Feb-23,718,2022
Hyundai,Creta,,,409169.899,Nov-19,324,2021
Mercedes,E-Class,,,3438020.813,Jun-23,164,2020
Maruti Suzuki,Alto K10,"CNG, Petrol","Manual, Automatic",383893.8481,"Nov, 2024",357,2021
Mahindra,Thar,,,1478749.564,Sep-22,284,2023
Jeep,Meridian,Diesel,"Manual, Automatic",2464729.093,"Dec, 2024",959,2023
Mahindra,Scorpio,,,1524239.292,Oct-18,364,2019
Honda,Civic,,,2873751.365,Jan-22,995,2021
Nissan,Magnite 2020-2023,Petrol,"Manual, Automatic",602971.6119,"Sep, 2024",248,2021
Hyundai,Verna,Petrol,"Manual, Automatic",1100075.782,"Nov, 2024",674,2022
Maruti Suzuki,Eeco,"CNG, Petrol",Manual,514751.3635,"Sep, 2024",94,2021
Tata,Nexon,,,995084.5475,Apr-22,298,2023
Maruti Suzuki,Invicto,Petrol,Automatic,2508210.901,"Dec, 2024",723,2018
Kia,Seltos,,,2390329.214,Mar-19,753,2019
Maruti,Brezza,,,3822462.532,Nov-23,102,2023
Citroen,C5 Aircross,Diesel,Automatic,3718854.431,"Oct, 2024",409,2019
Tata,Nexon 2017-2023,"Diesel, Petrol","Manual, Automatic",803006.1968,"Dec, 2023",811,2021
Mahindra,XUV700,"Diesel, Petrol","Manual, Automatic",1403052.405,"Dec, 2024",695,2018
Ford,Figo,,,3356047.688,Jun-21,785,2019
Mercedes,C-Class,,,2685815.557,Sep-18,601,2024
Ford,Figo,,,1731351.273,Jun-20,644,2023
Mahindra,XUV 3XO,"Diesel, Petrol","Manual, Automatic",746678.3995,"Nov, 2024",598,2025
Kia,Seltos,,,2051769.373,Nov-22,802,2021
Maruti Suzuki,Jimny,Petrol,"Manual, Automatic",1259364.706,"Sep, 2024",579,2023
Citroen,C5 Aircross,Diesel,Automatic,3700457.542,"Aug, 2024",962,2024
Kia,Seltos,,,2400885.806,Mar-19,770,2024
Maruti,Brezza,,,2596982.266,Nov-20,188,2019
Kia,Sonet,,,3867542.981,Oct-20,766,2019
Kia,Carens,,,3303464.313,Jun-20,625,2023
Ford,EcoSport,,,2016714.984,Jan-19,940,2020
Toyota,Fortuner,,,3721785.254,Aug-23,262,2024
Maruti,Swift,,,797600.309,Jul-18,789,2018
Tata,Nexon,,,2740452.155,Feb-21,124,2022
Honda,CR-V,,,2114137.676,Jun-21,386,2020
Honda,CR-V,,,2755008.101,Sep-19,58,2022
Maruti,Baleno,,,2703518.83,Dec-22,197,2019
Maruti,Baleno,,,3527602.115,Jun-19,502,2024
Hyundai,Creta,"Diesel, Petrol","Manual, Automatic",1088288.186,"Aug, 2024",767,2018
Kia,Sonet,,,2376113.838,Aug-23,115,2024
MG,Gloster,Diesel,Automatic,3856855.71,"Sep, 2024",346,2021
Maruti,Swift,,,3986061.236,Oct-24,775,2023
Honda,CR-V,,,2732214.827,Mar-22,153,2021
Honda,Accord,,,2512450.389,Jul-18,818,2021
Ford,Endeavour,,,1788425.652,Mar-23,153,2022
Mahindra,XUV500,,,3924034.035,Jun-19,58,2019
Nissan,X-Trail,Petrol,Automatic,4975094.753,"Sep, 2024",608,2024
Toyota,Camry,,,3157892.443,May-25,780,2025
Mahindra,XUV500,,,894894.8189,Aug-24,745,2023
Hyundai,Verna,Petrol,"Manual, Automatic",1138563.911,"Nov, 2024",170,2024
Nissan,Magnite,Petrol,"Manual, Automatic",618428.9804,"Oct, 2024",53,2022
Mahindra,Scorpio,,,2513043.401,Aug-23,858,2025
Hyundai,i10,,,2007056.263,Jul-25,632,2023
Honda,Civic,,,3387019.447,Sep-19,853,2023
Tata,Harrier,,,3972768.331,Apr-24,780,2025
Maruti Suzuki,Alto,"CNG, Petrol",Manual,346799.7187,"Oct, 2024",700,2024
Honda,CR-V,,,3547101.826,Nov-20,343,2024
Mahindra,XUV500,,,453057.1566,Jun-18,228,2025
BMW,X1,,,3674814.278,Nov-20,366,2023
Kia,Carens,,,1946013.417,Aug-21,148,2018
Mahindra,Scorpio,,,2022539.672,Apr-22,55,2022
Citroen,C5 Aircross,Diesel,Automatic,3653201.892,"Aug, 2024",727,2018
Hyundai,i10,,,2951975.958,Dec-20,650,2023
Volkswagen,Tiguan,Petrol,Automatic,3516423.682,"Oct, 2024",436,2018
Mercedes,C-Class,,,2693662.871,Jul-22,708,2021
Mahindra,Bolero,Diesel,Manual,1000059.541,"Nov, 2024",781,2023
Tata,Nexon,Petrol + 2,"Manual, Automatic",798118.0822,"Nov, 2024",272,2024
Tata,Harrier,,,932471.8777,Oct-23,434,2019
Mercedes,GLA,,,1269329.306,Nov-18,429,2021
Mercedes,C-Class,,,2292540.372,Sep-25,939,2019
Tata,Nexon,,,483755.3851,Oct-20,61,2021
Hyundai,i10,,,2971977.69,Dec-20,482,2023
Mercedes,GLA,,,2000197.601,Jul-21,150,2021
BMW,X5,,,2220166.757,Feb-20,679,2019
Mahindra,Thar,,,3515459.492,Oct-19,825,2021
Toyota,Fortuner,,,1183803.717,Dec-21,413,2020
BMW,X1,,,3734725.15,May-24,546,2023
Honda,Accord,,,1703153.415,Oct-22,931,2024
Toyota,Camry,,,2624923.202,Sep-25,684,2021
Honda,Accord,,,1959106.13,May-23,377,2022
Toyota,Camry,,,2788953.244,Feb-25,232,2018
Skoda,Kushaq,Petrol,"Manual, Automatic",1064194.269,"Dec, 2024",535,2022
Ford,Figo,,,562127.2758,Nov-21,77,2021
Tata,Altroz,,,3096994.852,Feb-22,900,2020
Ford,Figo,,,899366.8793,Dec-23,913,2020
BMW,3 Series,,,3334979.814,Mar-18,622,2018
Ford,Figo,,,3624777.937,Jul-24,529,2025
Honda,City,Petrol,"Manual, Automatic",1190949.625,"Oct, 2024",782,2023
Hyundai,i20,,,2512221.406,Feb-25,880,2023
Tata,Harrier,,,541271.0323,Feb-21,326,2018
Toyota,Glanza,"CNG, Petrol","Manual, Automatic",696315.6202,"Oct, 2024",911,2025
Tata,Nexon,,,3713434.505,May-18,850,2025
Tata,Harrier,,,2388970.656,Feb-19,754,2021
BMW,X1,,,1772534.875,Sep-22,133,2021
Toyota,Corolla,,,1768082.094,Apr-19,244,2025
Honda,Elevate,Petrol,"Manual, Automatic",1162012.732,"Dec, 2024",494,2020
BMW,X1,,,1776205.461,Jun-25,65,2025
Mercedes,GLA,,,3134116.297,Dec-24,935,2024
Mercedes,GLA,,,3515650.862,Dec-18,132,2024
Honda,Civic,,,1370175.788,Feb-24,140,2023
Renault,KWID,Petrol,"Manual, Automatic",490683.4558,"Dec, 2024",446,2020
Kia,Seltos,,,2167373.809,Dec-18,214,2025
Citroen,C3,Petrol,Manual,623375.2906,"Nov, 2024",999,2025
Maruti,Swift,,,832197.6308,Feb-24,982,2022
Kia,Sonet,,,1245582.479,Aug-24,232,2018
Hyundai,Creta,,,2856386.801,Jun-22,61,2021
Kia,Sonet,,,3870977.018,Oct-20,200,2025
Citroen,C3,Petrol,Manual,590192.8789,"Dec, 2024",216,2025
Kia,Seltos,,,1290383.699,Aug-22,372,2021
Mercedes,C-Class,,,840288.557,Jan-22,793,2021
Toyota,Camry,,,793897.8181,Oct-24,107,2019
Maruti,Swift,,,1952748.683,Feb-18,512,2022
BMW,X5,,,3343127.237,Jul-25,216,2025
Honda,Accord,,,2411367.644,Aug-22,128,2023
Tata,Altroz,Petrol + 2,"Manual, Automatic",623890.7854,"Sep, 2024",247,2019
Mercedes,GLA,,,1881233.525,Mar-23,778,2024
Hyundai,Creta,,,984487.1252,Apr-24,293,2023
BMW,3 Series,,,3329320.358,May-23,554,2025
Tata,Nexon,,,3266674.531,Apr-19,731,2025
Tata,Tiago,"CNG, Petrol","Manual, Automatic",530148.3727,"Aug, 2024",523,2018
Maruti,Baleno,,,592698.1941,Oct-20,608,2025
BMW,X5,,,3349515.188,Jul-25,550,2019
Jeep,Meridian 2022-2023,Diesel,"Manual, Automatic",3394570.531,"Aug, 2024",850,2021
Tata,Nexon,,,3659962.161,Feb-23,646,2018
Kia,Carens,,,3203036.38,Jul-19,341,2021
Maruti Suzuki,Celerio,"CNG, Petrol","Manual, Automatic",501905.3542,"Sep, 2024",631,2020
Kia,Sonet,,,726941.2676,Oct-24,81,2024
Toyota,Corolla,,,513123.6641,Sep-24,281,2022
Tata,Nexon 2017-2023,"Diesel, Petrol","Manual, Automatic",806529.0173,"Sep, 2023",319,2025
Maruti,Baleno,,,586483.3025,Jun-24,115,2018
Toyota,Camry,,,3809308.336,Feb-20,734,2020
Kia,Seltos,,,3723242.888,Jan-19,227,2025
BMW,X5,,,565802.2491,Feb-25,968,2019
Honda,CR-V,,,3346343.683,May-20,595,2022
Hyundai,Creta,,,2378831.131,Mar-18,664,2021
Tata,Harrier,Diesel,"Manual, Automatic",1508520.266,"Oct, 2024",992,2022
Honda,Civic,,,1209510.154,Mar-23,940,2023
Honda,Accord,,,2495993.846,Jul-18,717,2024
Ford,Figo,,,545992.335,Nov-21,911,2019
Toyota,Camry,,,3509351.812,Dec-19,190,2025
Toyota,Corolla,,,1622847.551,Feb-20,403,2025
Citroen,C3,Petrol,Manual,633521.3141,"Dec, 2024",585,2023
Kia,Seltos,,,1582061.251,Mar-19,382,2023
Mercedes,E-Class,,,1134186.072,May-19,699,2018
MG,Astor,Petrol,"Manual, Automatic",1016867.02,"Sep, 2024",313,2022
Mercedes,GLA,,,3376077.198,Jan-19,191,2023
Hyundai,Alcazar,"Diesel, Petrol","Manual, Automatic",1501388.183,"Nov, 2024",66,2025
Kia,Seltos,,,3777408.983,Nov-23,640,2024
Toyota,Camry,,,2735137.573,Feb-22,565,2021
Tata,Tigor,"CNG, Petrol","Manual, Automatic",612165.4439,"Dec, 2024",237,2023
Hyundai,i20,Petrol,"Manual, Automatic",710561.3358,"Dec, 2024",207,2019
Toyota,Hilux,Diesel,"Manual, Automatic",3056417.211,"Sep, 2024",98,2020
Maruti,Baleno,,,3125597.344,Sep-21,635,2025
Citroen,Basalt,Petrol,"Manual, Automatic",805479.5444,"Nov, 2024",344,2019
Ford,Figo,,,1969382.342,Jul-24,410,2020
Ford,EcoSport,,,2874591.657,Dec-21,613,2019
Ford,EcoSport,,,1903837.337,Jun-25,980,2019
Tata,Harrier,,,3019209.846,Jan-19,517,2023
Tata,Harrier,,,1621438.122,Feb-21,942,2020
Mahindra,Scorpio,,,1636373.277,May-25,159,2024
Kia,Sonet,,,2722030.531,Apr-23,744,2018
Maruti,Swift,,,495162.9754,Jan-23,881,2021
Maruti,Brezza,,,957059.754,Mar-18,819,2021
Ford,Endeavour,,,2375407.917,Sep-20,430,2023
Honda,CR-V,,,2748743.731,Mar-22,461,2025
Mercedes,C-Class,,,709201.8347,Feb-21,936,2022
Maruti Suzuki,Alto K10,"CNG, Petrol","Manual, Automatic",411446.0914,"Aug, 2024",729,2021
Kia,Carens,"Diesel, Petrol","Manual, Automatic",1037857.813,"Oct, 2024",578,2024
Mercedes,E-Class,,,676886.946,Jul-21,964,2018
Mahindra,Scorpio,,,3197393.215,Aug-22,708,2019
Ford,Figo,,,1726735.645,Jun-20,964,2018
Hyundai,i20,,,1596541.913,Apr-23,416,2023
Volkswagen,Virtus,Petrol,"Manual, Automatic",1161082.348,"Sep, 2024",716,2023
Tata,Harrier,,,2265358.671,Jul-18,388,2022
Mercedes,GLA,,,1117592.923,Apr-24,213,2020
Kia,Carens,,,3111444.2,Dec-22,629,2024
Mahindra,Scorpio,,,1528421.492,Oct-18,747,2022
Mahindra,XUV700,"Diesel, Petrol","Manual, Automatic",1394322.365,"Aug, 2024",53,2019
Kia,Sonet,,,2503660.326,Jun-19,834,2019
Nissan,Magnite,Petrol,"Manual, Automatic",582024.043,"Dec, 2024",430,2024
Maruti,Baleno,,,3141718.736,Mar-19,146,2025
Kia,Carens,,,2118426.646,Jul-19,366,2018
Kia,Sonet,,,3884747.987,May-20,213,2021
Kia,Seltos,,,1268668.604,Feb-18,945,2022
Mahindra,XUV400 EV,Unknown,Unknown,1573836.871,"Dec, 2024",206,2021
Hyundai,Creta,,,2247258.36,Aug-25,704,2021
Honda,Civic,,,3385279.836,Sep-19,76,2018
Ford,Endeavour,,,2319446.054,Dec-22,549,2019
Honda,Accord,,,1408479.841,Feb-25,368,2025
Hyundai,Verna,Petrol,"Manual, Automatic",1096978.84,"Nov, 2024",556,2023
Ford,EcoSport,,,3547221.378,May-19,296,2024
Tata,Harrier,,,460811.5902,Apr-20,459,2024
Mahindra,KUV 100 NXT,Petrol,Manual,622542.488,"Nov, 2022",998,2021
Mahindra,Scorpio,,,3236706.865,Aug-22,641,2024
BMW,X5,,,3539132.706,Jun-24,657,2024
Maruti,Baleno,,,853722.1315,Dec-24,780,2022
MG,Comet EV,Unknown,Unknown,711295.6562,"Jul, 2024",274,2025
Toyota,Urban Cruiser Taisor,"CNG, Petrol","Manual, Automatic",763246.9785,"Oct, 2024",181,2023
Tata,Altroz,Petrol + 2,"Manual, Automatic",631946.8728,"Dec, 2024",801,2023
Mahindra,Thar,,,3093437.522,Aug-24,931,2020
Toyota,Corolla,,,1035875.886,Feb-21,319,2021
Hyundai,i20,,,2953697.644,Jul-23,192,2021
Kia,Sonet 2020-2023,"Diesel, Petrol","Manual, Automatic",781719.1206,"Nov, 2023",123,2021
Mercedes,C-Class,,,3370700.764,Mar-21,850,2020
BMW,X5,,,2554559.641,Jun-23,742,2023
Skoda,Superb,Petrol,Automatic,5373195.232,"Nov, 2024",903,2023
Honda,Accord,,,1386194.06,Feb-25,728,2020
Maruti,Baleno,,,3949449.485,Mar-20,452,2022
Mahindra,XUV500,,,2988246.596,Mar-19,612,2019
Kia,Carens,,,1561294.172,Nov-19,412,2025
Tata,Tigor,"CNG, Petrol","Manual, Automatic",605191.2762,"Oct, 2024",226,2023
BMW,X5,,,3097259.646,May-24,430,2023
Mahindra,E Verito,Unknown,Unknown,911433.9123,"Nov, 2022",353,2018
BMW,3 Series,,,2545696.74,Feb-25,281,2021
Toyota,Fortuner,,,2678148.616,Jun-18,158,2023
Mercedes,GLA,,,510729.2155,Aug-25,364,2018
Toyota,Corolla,,,962933.9395,Apr-18,784,2025
Mahindra,E Verito,Unknown,Unknown,884352.0311,"Jul, 2022",112,2021
Kia,Sonet,,,3969813.756,Aug-21,423,2019
Maruti Suzuki,Dzire 2018-2023,"CNG, Petrol","Manual, Automatic",703339.3251,"Aug, 2024",492,2022
Mahindra,XUV500,,,1253404.77,Dec-22,149,2018
Honda,CR-V,,,1412148.037,Feb-21,696,2018
Mercedes,E-Class,,,2890853.948,May-19,959,2023
Kia,Carens,,,1744024.418,Apr-20,988,2019
Hyundai,Alcazar 2021-2023,"Diesel, Petrol","Manual, Automatic",1693946.008,"Jul, 2024",593,2020
Ford,EcoSport,,,2830771.184,Dec-21,126,2018
Honda,Civic,,,831082.9061,Nov-20,124,2020
BMW,X5,,,3049373.968,May-24,619,2022
Maruti,Swift,,,2349589.145,Jun-19,289,2019
Hyundai,Creta,,,2613612.495,Jan-18,167,2020
Honda,Accord,,,1754322.437,Jul-18,462,2021
BMW,X5,,,2607595.458,May-24,646,2022
BMW,X1,,,2355011.027,Feb-21,368,2023
BMW,3 Series,,,3472904.02,Sep-21,248,2023
Tata,Nexon,,,3349457.024,Aug-18,897,2024
Tata,Curvv,"Diesel, Petrol","Manual, Automatic",981856.2807,"Oct, 2024",822,2021
Tata,Tigor,"CNG, Petrol","Manual, Automatic",582636.0835,"Dec, 2024",498,2022
Jeep,Compass,Diesel,"Manual, Automatic",1914988.757,"Nov, 2024",243,2024
Honda,Civic,,,2963568.799,Jun-19,85,2025
Maruti,Swift,,,3928328.092,Mar-22,90,2019
Ford,EcoSport,,,2811083.375,Oct-23,916,2018
Tata,Altroz,,,3752473.687,Oct-25,951,2025
Mahindra,Scorpio,,,3763418.771,Jun-20,553,2024
Toyota,Corolla,,,547586.0578,Sep-24,123,2018
Mercedes,GLA,,,1290807.58,Mar-24,201,2024
Hyundai,i20,,,1850083.867,Jun-20,196,2024
Kia,Carens,,,3976783.802,Dec-25,142,2023
Mercedes,E-Class,,,1152658.999,May-19,548,2020
BMW,X5,,,3820370.821,Apr-18,459,2018
Nissan,Magnite 2020-2023,Petrol,"Manual, Automatic",580475.5242,"Jun, 2024",141,2022
Honda,Elevate,Petrol,"Manual, Automatic",1151080.593,"Nov, 2024",848,2019
Toyota,Corolla,,,3052836.132,Dec-25,322,2022
Mahindra,XUV500,,,3029332.654,Mar-19,735,2023
Kia,Seltos,,,3227013.435,Dec-18,461,2024
Hyundai,Tucson,"Diesel, Petrol",Automatic,2892406.28,"Dec, 2024",119,2021
Honda,Civic,,,3545291.23,Mar-24,77,2024
BMW,X1,,,2095080.523,Nov-21,299,2020
Toyota,Corolla,,,2430606.085,Mar-25,860,2022
Maruti,Brezza,,,2586302.058,Nov-20,93,2021
BMW,X5,,,1536874.039,Oct-25,990,2021
Hyundai,Creta,,,3949398.035,Mar-18,733,2025
Honda,City,Petrol,"Manual, Automatic",1202438.946,"Sep, 2024",395,2020
Kia,Carens,,,3859974.517,Oct-24,597,2024
Honda,CR-V,,,1727663.798,Feb-25,316,2023
Mahindra,Scorpio,,,2716063.755,Jan-21,607,2020
BMW,X5,,,409548.2757,Oct-20,365,2023
Mercedes,E-Class,,,3239361.725,Jun-25,201,2023
Maruti Suzuki,Invicto,Petrol,Automatic,2522490.213,"Oct, 2024",230,2022
Toyota,Corolla,,,2213043.959,Oct-25,408,2023
Ford,Endeavour,,,3403500.233,Oct-18,368,2024
Hyundai,Creta,,,3016878.463,Oct-20,402,2019
Ford,Endeavour,,,2602534.067,Feb-24,185,2025
Hyundai,Creta,,,2271735.138,Sep-22,892,2025
Honda,CR-V,,,1867652.877,Dec-22,536,2020
Kia,Seltos,,,990891.5267,Jul-23,221,2020
BMW,X5,,,3344991.555,Jul-25,419,2022
Skoda,Superb,Petrol,Automatic,5399457.735,"Oct, 2024",50,2020
Tata,Nexon,,,1826640.822,Jun-24,772,2019
Toyota,Camry,,,823783.6412,Apr-25,462,2021
Honda,Civic,,,3439612.063,Sep-19,81,2024
Maruti Suzuki,Invicto,Petrol,Automatic,2494509.837,"Oct, 2024",431,2019
Ford,Figo,,,3462958.418,Jul-19,517,2022
Ford,EcoSport,,,3076092.039,Jan-22,164,2024
Maruti,Brezza,,,3658814.808,Oct-25,426,2018
Mercedes,GLA,,,452784.3048,Feb-20,893,2021
Volkswagen,Taigun,Petrol,"Manual, Automatic",1130853.374,"Aug, 2024",413,2018
Toyota,Corolla,,,3290863.847,Jul-23,471,2024
Ford,Endeavour,,,2576811.478,Aug-22,428,2022
BMW,X5,,,1325717.52,Mar-23,797,2023
Maruti,Brezza,,,3945018.938,Apr-20,672,2023
Tata,Altroz,,,3869955.345,Oct-23,307,2020
Mercedes,GLA,,,2376936.514,Sep-23,339,2024
Volkswagen,Virtus,Petrol,"Manual, Automatic",1152921.045,"Nov, 2024",525,2021
BMW,X5,,,2291359.882,May-24,355,2025
Honda,Accord,,,3789511.768,Nov-19,457,2021
Mahindra,Scorpio,,,1145270.626,Apr-19,947,2020
Toyota,Fortuner,,,3699987.038,Jul-23,432,2023
Tata,Nexon,,,1243061.535,Jun-18,656,2023
Mahindra,Thar,,,1392585.636,May-25,280,2022
Honda,Civic,,,2596117.837,Dec-21,915,2018
Kia,Sonet,,,1276064.697,Aug-25,460,2025
Honda,Civic,,,2549839.969,Dec-21,51,2025
Honda,Accord,,,680097.9774,Mar-18,827,2018
Honda,Accord,,,3212454.554,Apr-22,81,2021
Tata,Harrier,,,1433414.679,Jan-19,264,2021
Nissan,Magnite,Petrol,"Manual, Automatic",636281.6317,"Nov, 2024",986,2019
Toyota,Camry,,,3806918.858,Feb-20,339,2022
Mercedes,C-Class,,,966533.2507,Apr-19,906,2019
Volkswagen,Tiguan,Petrol,Automatic,3527352.195,"Oct, 2024",583,2020
Mercedes,E-Class,,,1202655.75,Dec-21,255,2018
Mercedes,C-Class,,,577036.9295,Apr-25,845,2021
Hyundai,Creta,,,3020429.549,Oct-20,768,2020
Mercedes,C-Class,,,1151862.947,Oct-20,396,2021
Nissan,X-Trail,Petrol,Automatic,5010211.921,"Aug, 2024",597,2020
Maruti,Baleno,,,1996005.473,Aug-24,771,2025
Hyundai,Creta,,,1607975.579,Jan-21,403,2025
Tata,Altroz,,,883504.1029,Aug-18,718,2018
Mahindra,Scorpio,,,2564664.006,Jul-19,382,2019
Hyundai,Creta,,,1750073.512,Aug-20,983,2022
BMW,3 Series,,,2245385.724,Jan-22,552,2023
Toyota,Corolla,,,3440692.317,Apr-18,501,2023
Hyundai,i20,,,1949439.873,Sep-18,627,2022
Tata,Harrier 2019-2023,Diesel,"Manual, Automatic",1535462.258,"Sep, 2023",131,2021
Mahindra,Thar,,,1376803.34,May-23,733,2019
Honda,Accord,,,3167140.725,Feb-19,164,2021
Hyundai,Creta,,,622928.6,Jan-22,663,2023
BMW,X5,,,3555432.12,Jun-24,528,2020
BMW,X1,,,972666.2084,Apr-18,908,2020
Mercedes,E-Class,,,1826162.184,Nov-19,205,2025
BMW,3 Series,,,2649545.347,Dec-19,502,2018
Tata,Harrier,,,2567229.442,Aug-25,408,2025
Mahindra,Scorpio,,,3349790.249,Jul-25,644,2022
Tata,Harrier,,,3757299.35,Mar-20,657,2020
Toyota,Corolla,,,3481762.979,Feb-23,836,2020
Toyota,Corolla,,,1754030.971,Apr-19,508,2024
Mercedes,C-Class,,,1688084.545,Dec-19,380,2020
Maruti Suzuki,XL6,"CNG, Petrol","Manual, Automatic",1178609.624,"Oct, 2024",442,2025
Maruti,Swift,,,1368684.813,Nov-20,675,2024
Mercedes,E-Class,,,1272042.727,Oct-24,251,2019
Mahindra,XUV500,,,547504.8329,Dec-22,612,2020
Maruti,Baleno,,,3770146.309,Dec-21,148,2019
Volkswagen,Tiguan,Petrol,Automatic,3481293.837,"Nov, 2024",153,2020
Mercedes,GLA,,,2760465.567,Jan-19,242,2024
Honda,Accord,,,2516465.147,Apr-23,776,2024
BMW,X1,,,2313756.928,Dec-22,901,2018
MG,ZS EV,Unknown,Unknown,1880049.763,"Dec, 2024",378,2018
Kia,Seltos,,,3749361.183,Aug-21,904,2019
Mahindra,XUV500,,,2163878.655,May-22,428,2021
Kia,Carnival,Diesel,Automatic,6408281.069,"Nov, 2024",934,2024
